Date,State,Group,Time,Unit,Sales
2020-11-28,New South Wales,Men,Afternoon,271.0,21669.16
2020-11-28,New South Wales,Seniors,Night,94.0,3288.12
2020-11-28,Victoria,Kids,Evening,128.0,7537.92
2020-11-28,Victoria,Women,Evening,72.0,2205.36
2020-11-28,Victoria,Men,Evening,98.0,5604.62
2020-11-28,Victoria,Seniors,Morning,101.0,4673.27
2020-11-28,Queensland,Kids,Evening,51.0,789.99
2020-11-28,Queensland,Women,Evening,147.0,6700.26
2020-11-28,Queensland,Men,Afternoon,39.0,2004.99
2020-11-28,Queensland,Seniors,Morning,89.0,3099.87
2020-11-28,South Australia,Kids,Morning,46.0,1783.88
2020-11-28,South Australia,Women,Night,69.0,2585.43
2020-11-28,South Australia,Men,Evening,51.0,2875.38
2020-11-28,South Australia,Seniors,Afternoon,52.0,1955.72
2020-11-28,Western Australia,Kids,Night,47.0,1811.38
2020-11-28,Western Australia,Women,Evening,33.0,2022.24
2020-11-28,Western Australia,Men,Morning,117.0,3514.68
2020-11-28,Western Australia,Seniors,Evening,49.0,1918.84
2020-11-28,Tasmania,Kids,Evening,43.0,1533.38
2020-11-28,Tasmania,Women,Afternoon,36.0,1000.08
2020-11-28,Tasmania,Men,Afternoon,39.0,2981.94
2020-11-28,Tasmania,Seniors,Afternoon,30.0,1073.7
2020-11-28,Northern Territory,Kids,Night,29.0,1171.02
2020-11-28,Northern Territory,Women,Afternoon,29.0,2068.86
2020-11-28,Northern Territory,Men,Night,35.0,1740.55
2020-11-28,Northern Territory,Seniors,Evening,16.0,776.16
2020-11-28,Australian Capital Territory,Kids,Night,48.0,1657.44
2020-11-28,Australian Capital Territory,Women,Night,76.0,3856.24
2020-11-28,Australian Capital Territory,Men,Afternoon,37.0,1460.39
2020-11-28,Australian Capital Territory,Seniors,Afternoon,,648.48
2020-11-29,New South Wales,Kids,Morning,50.0,1361.5
2020-11-29,New South Wales,Women,Night,61.0,3486.76
2020-11-29,New South Wales,Men,Evening,131.0,5919.89
2020-11-29,New South Wales,Seniors,Morning,68.0,1683.0
2020-11-29,Victoria,Kids,Morning,112.0,3869.6
2020-11-29,Victoria,Women,Morning,156.0,6971.64
2020-11-29,Victoria,Men,Afternoon,127.0,8470.9
2020-11-29,Victoria,Seniors,Afternoon,103.0,3300.12
2020-11-29,Queensland,Kids,Afternoon,87.0,3297.3
2020-11-29,Queensland,Women,Evening,117.0,6250.14
2020-11-29,Queensland,Men,Night,94.0,4916.2
2020-11-29,Queensland,Seniors,Morning,50.0,1312.5
2020-11-29,South Australia,Kids,Afternoon,31.0,719.82
2020-11-29,South Australia,Women,Night,49.0,2988.51
2020-11-29,South Australia,Men,Morning,48.0,2701.44
2020-11-29,South Australia,Seniors,Night,,820.8
2020-11-29,Western Australia,Kids,Morning,80.0,3940.8
2020-11-29,Western Australia,Women,Night,68.0,4423.4
2020-11-29,Western Australia,Men,Afternoon,61.0,3098.19
2020-11-29,Western Australia,Seniors,Night,37.0,695.23
2020-11-29,Tasmania,Kids,Night,27.0,1057.32
2020-11-29,Tasmania,Women,Morning,40.0,1601.2
2020-11-29,Tasmania,Men,Night,33.0,1750.65
2020-11-29,Tasmania,Seniors,Evening,27.0,1019.25
2020-11-29,Northern Territory,Kids,Morning,21.0,1116.15
2020-11-29,Northern Territory,Women,Night,25.0,1652.75
2020-11-29,Northern Territory,Men,Evening,44.0,2457.4
2020-11-29,Northern Territory,Seniors,Morning,22.0,680.46
2020-11-29,Australian Capital Territory,Kids,Afternoon,53.0,1331.89
2020-11-29,Australian Capital Territory,Women,Morning,41.0,2144.3
2020-11-29,Australian Capital Territory,Men,Morning,67.0,3652.17
2020-11-29,Australian Capital Territory,Seniors,Night,25.0,825.5
2020-11-30,New South Wales,Kids,Evening,91.0,2987.53
2020-11-30,New South Wales,Women,Morning,210.0,7791.0
2020-11-30,New South Wales,Men,Morning,203.0,12267.29
2020-11-30,New South Wales,Seniors,Morning,132.0,4165.92
2020-11-30,Victoria,Kids,Night,94.0,2351.88
2020-11-30,Victoria,Women,Morning,120.0,7944.0
2020-11-30,Victoria,Men,Evening,168.0,5861.52
2020-11-30,Victoria,Seniors,Night,78.0,2694.9
2020-11-30,Queensland,Kids,Afternoon,,2203.83
2020-11-30,Queensland,Women,Afternoon,91.0,5045.95
2020-11-30,Queensland,Men,Night,85.0,3321.8
2020-11-30,Queensland,Seniors,Evening,71.0,2409.03
2020-11-30,South Australia,Kids,Night,47.0,1533.61
2020-11-30,South Australia,Women,Night,85.0,7165.5
2020-11-30,South Australia,Men,Night,68.0,4260.2
2020-11-30,South Australia,Seniors,Night,27.0,1012.77
2020-11-30,Western Australia,Kids,Morning,45.0,1104.75
2020-11-30,Western Australia,Women,Afternoon,75.0,5781.75
2020-11-30,Western Australia,Men,Evening,106.0,5587.26
2020-11-30,Western Australia,Seniors,Morning,32.0,1091.84
2020-11-30,Tasmania,Kids,Afternoon,34.0,1441.6
2020-11-30,Tasmania,Women,Night,20.0,892.2
2020-11-30,Tasmania,Men,Afternoon,37.0,2093.46
2020-11-30,Tasmania,Seniors,Afternoon,9.0,309.96
2020-11-30,Northern Territory,Kids,Morning,28.0,1391.04
2020-11-30,Northern Territory,Women,Morning,47.0,3176.73
2020-11-30,Northern Territory,Men,Evening,25.0,607.75
2020-11-30,Northern Territory,Seniors,Night,21.0,958.02
2020-11-30,Australian Capital Territory,Kids,Night,57.0,2745.69
2020-11-30,Australian Capital Territory,Women,Night,66.0,4251.72
2020-11-30,Australian Capital Territory,Men,Afternoon,41.0,1958.98
2020-11-30,Australian Capital Territory,Seniors,Afternoon,54.0,1455.3
2020-12-01,New South Wales,Kids,Night,166.0,6145.32
2020-12-01,New South Wales,Women,Evening,227.0,8296.85
2020-12-01,New South Wales,Men,Afternoon,161.0,6402.97
2020-12-01,New South Wales,Seniors,Evening,57.0,2171.7
2020-12-01,Victoria,Kids,Afternoon,128.0,4015.36
2020-12-01,Victoria,Women,Morning,78.0,4451.46
2020-12-01,Victoria,Men,Morning,117.0,6638.58
2020-12-01,Victoria,Seniors,Night,113.0,4003.59
2020-12-01,Queensland,Kids,Morning,126.0,5407.92
2020-12-01,Queensland,Women,Afternoon,104.0,3469.44
2020-12-01,Queensland,Men,Afternoon,91.0,4100.46
2020-12-01,Queensland,Seniors,Morning,92.0,3720.48
2020-12-01,South Australia,Kids,Morning,34.0,1440.24
2020-12-01,South Australia,Women,Morning,93.0,7657.62
2020-12-01,South Australia,Men,Night,83.0,4941.82
2020-12-01,South Australia,Seniors,Morning,48.0,1907.04
2020-12-01,Western Australia,Kids,Afternoon,92.0,
2020-12-01,Western Australia,Women,Morning,87.0,4041.15
2020-12-01,Western Australia,Men,Night,91.0,5982.34
2020-12-01,Western Australia,Seniors,Night,49.0,639.45
2020-12-01,Tasmania,Kids,Afternoon,27.0,1359.99
2020-12-01,Tasmania,Women,Afternoon,52.0,
2020-12-01,Tasmania,Men,Morning,35.0,1141.7
2020-12-01,Tasmania,Seniors,Afternoon,32.0,895.68
2020-12-01,Northern Territory,Kids,Evening,44.0,2053.04
2020-12-01,Northern Territory,Women,Afternoon,32.0,1566.72
2020-12-01,Northern Territory,Men,Evening,32.0,1482.88
2020-12-01,Northern Territory,Seniors,Evening,32.0,1209.28
2020-12-01,Australian Capital Territory,Kids,Afternoon,31.0,1888.52
2020-12-01,Australian Capital Territory,Women,Evening,59.0,4158.91
2020-12-01,Australian Capital Territory,Men,Afternoon,40.0,2171.6
2020-12-01,Australian Capital Territory,Seniors,Afternoon,39.0,696.54
2020-12-02,New South Wales,Kids,Night,180.0,9799.2
2020-12-02,New South Wales,Women,Evening,143.0,5905.9
2020-12-02,New South Wales,Men,Evening,151.0,7646.64
2020-12-02,New South Wales,Seniors,Morning,110.0,4162.4
2020-12-02,Victoria,Kids,Afternoon,114.0,6398.82
2020-12-02,Victoria,Women,Night,167.0,7035.71
2020-12-02,Victoria,Men,Night,170.0,12097.2
2020-12-02,Victoria,Seniors,Morning,171.0,4310.91
2020-12-02,Queensland,Kids,Evening,86.0,1548.86
2020-12-02,Queensland,Women,Night,136.0,6793.2
2020-12-02,Queensland,Men,Evening,156.0,6127.68
2020-12-02,Queensland,Seniors,Night,35.0,1101.8
2020-12-02,South Australia,Kids,Night,21.0,1020.81
2020-12-02,South Australia,Women,Afternoon,29.0,1709.26
2020-12-02,South Australia,Men,Evening,,1086.48
2020-12-02,South Australia,Seniors,Night,71.0,2801.66
2020-12-02,Western Australia,Kids,Afternoon,50.0,2008.0
2020-12-02,Western Australia,Women,Night,98.0,6455.26
2020-12-02,Western Australia,Men,Afternoon,48.0,2751.36
2020-12-02,Western Australia,Seniors,Afternoon,11.0,329.45
2020-12-02,Tasmania,Kids,Evening,26.0,1230.84
2020-12-02,Tasmania,Women,Afternoon,45.0,1645.65
2020-12-02,Tasmania,Men,Night,27.0,1407.24
2020-12-02,Tasmania,Seniors,Morning,27.0,821.88
2020-12-02,Northern Territory,Kids,Night,23.0,1104.46
2020-12-02,Northern Territory,Women,Night,32.0,1828.16
2020-12-02,Northern Territory,Men,Afternoon,54.0,1658.34
2020-12-02,Northern Territory,Seniors,Night,10.0,435.2
2020-12-02,Australian Capital Territory,Kids,Afternoon,32.0,1185.92
2020-12-02,Australian Capital Territory,Women,Evening,44.0,2395.8
2020-12-02,Australian Capital Territory,Men,Afternoon,73.0,4386.57
2020-12-02,Australian Capital Territory,Seniors,Evening,45.0,1008.0
2020-12-03,New South Wales,Kids,Morning,73.0,718.32
2020-12-03,New South Wales,Women,Night,123.0,9030.66
2020-12-03,New South Wales,Men,Evening,158.0,7359.64
2020-12-03,New South Wales,Seniors,Morning,99.0,2909.61
2020-12-03,Victoria,Kids,Afternoon,105.0,5120.85
2020-12-03,Victoria,Women,Morning,73.0,4611.41
2020-12-03,Victoria,Men,Evening,154.0,6779.08
2020-12-03,Victoria,Seniors,Night,106.0,6680.12
2020-12-03,Queensland,Kids,Morning,78.0,3490.5
2020-12-03,Queensland,Women,Morning,91.0,5581.03
2020-12-03,Queensland,Men,Afternoon,112.0,5831.84
2020-12-03,Queensland,Seniors,Afternoon,49.0,1861.02
2020-12-03,South Australia,Kids,Night,77.0,3491.95
2020-12-03,South Australia,Women,Afternoon,100.0,5480.0
2020-12-03,South Australia,Men,Evening,80.0,4255.2
2020-12-03,South Australia,Seniors,Evening,34.0,1328.04
2020-12-03,Western Australia,Kids,Morning,47.0,1582.02
2020-12-03,Western Australia,Women,Afternoon,103.0,6503.42
2020-12-03,Western Australia,Men,Afternoon,53.0,3360.73
2020-12-03,Western Australia,Seniors,Morning,70.0,2046.1
2020-12-03,Tasmania,Kids,Night,16.0,623.04
2020-12-03,Tasmania,Women,Afternoon,39.0,2350.14
2020-12-03,Tasmania,Men,Afternoon,34.0,782.0
2020-12-03,Tasmania,Seniors,Night,24.0,793.68
2020-12-03,Northern Territory,Kids,Afternoon,32.0,1054.72
2020-12-03,Northern Territory,Women,Evening,58.0,1663.44
2020-12-03,Northern Territory,Men,Evening,45.0,2094.3
2020-12-03,Northern Territory,Seniors,Night,30.0,1103.1
2020-12-03,Australian Capital Territory,Kids,Night,54.0,1961.28
2020-12-03,Australian Capital Territory,Women,Evening,39.0,3145.74
2020-12-03,Australian Capital Territory,Men,Evening,47.0,2463.74
2020-12-03,Australian Capital Territory,Seniors,Evening,49.0,1278.41
2020-12-04,New South Wales,Kids,Evening,132.0,4505.16
2020-12-04,New South Wales,Women,Night,156.0,9302.28
2020-12-04,New South Wales,Men,Night,75.0,2941.5
2020-12-04,New South Wales,Seniors,Morning,140.0,6231.4
2020-12-04,Victoria,Kids,Night,97.0,4183.61
2020-12-04,Victoria,Women,Evening,130.0,10355.8
2020-12-04,Victoria,Men,Afternoon,113.0,5939.28
2020-12-04,Victoria,Seniors,Evening,118.0,3367.72
2020-12-04,Queensland,Kids,Evening,118.0,2828.46
2020-12-04,Queensland,Women,Night,174.0,9168.06
2020-12-04,Queensland,Men,Morning,91.0,2234.05
2020-12-04,Queensland,Seniors,Afternoon,62.0,
2020-12-04,South Australia,Kids,Afternoon,44.0,1716.88
2020-12-04,South Australia,Women,Morning,100.0,6174.0
2020-12-04,South Australia,Men,Evening,72.0,2522.88
2020-12-04,South Australia,Seniors,Night,,1864.45
2020-12-04,Western Australia,Kids,Evening,52.0,3036.28
2020-12-04,Western Australia,Women,Afternoon,90.0,5268.6
2020-12-04,Western Australia,Men,Afternoon,108.0,7159.32
2020-12-04,Western Australia,Seniors,Evening,58.0,1871.66
2020-12-04,Tasmania,Kids,Afternoon,30.0,1324.5
2020-12-04,Tasmania,Women,Night,57.0,3338.49
2020-12-04,Tasmania,Men,Afternoon,45.0,3200.85
2020-12-04,Tasmania,Seniors,Night,31.0,1208.69
2020-12-04,Northern Territory,Kids,Evening,14.0,169.26
2020-12-04,Northern Territory,Women,Evening,43.0,2451.86
2020-12-04,Northern Territory,Men,Night,27.0,1423.17
2020-12-04,Northern Territory,Seniors,Night,23.0,1077.09
2020-12-04,Australian Capital Territory,Kids,Night,41.0,1329.63
2020-12-04,Australian Capital Territory,Women,Afternoon,75.0,4133.25
2020-12-04,Australian Capital Territory,Men,Evening,57.0,2462.4
2020-12-04,Australian Capital Territory,Seniors,Afternoon,28.0,1030.68
2020-12-05,New South Wales,Kids,Afternoon,112.0,5116.16
2020-12-05,New South Wales,Women,Night,149.0,4447.65
2020-12-05,New South Wales,Men,Afternoon,119.0,7137.62
2020-12-05,New South Wales,Seniors,Morning,91.0,3060.33
2020-12-05,Victoria,Kids,Morning,128.0,4199.68
2020-12-05,Victoria,Women,Morning,76.0,4255.24
2020-12-05,Victoria,Men,Morning,103.0,3785.25
2020-12-05,Victoria,Seniors,Morning,83.0,3379.76
2020-12-05,Queensland,Kids,Night,80.0,3505.6
2020-12-05,Queensland,Women,Afternoon,180.0,9567.0
2020-12-05,Queensland,Men,Afternoon,107.0,4577.46
2020-12-05,Queensland,Seniors,Morning,53.0,1610.14
2020-12-05,South Australia,Kids,Afternoon,46.0,2041.48
2020-12-05,South Australia,Women,Morning,132.0,6247.56
2020-12-05,South Australia,Men,Afternoon,57.0,2774.19
2020-12-05,South Australia,Seniors,Night,53.0,2042.09
2020-12-05,Western Australia,Kids,Evening,93.0,1328.97
2020-12-05,Western Australia,Women,Morning,27.0,1370.52
2020-12-05,Western Australia,Men,Night,109.0,3142.47
2020-12-05,Western Australia,Seniors,Night,5.0,207.4
2020-12-05,Tasmania,Kids,Morning,33.0,948.09
2020-12-05,Tasmania,Women,Morning,32.0,1387.84
2020-12-05,Tasmania,Men,Night,39.0,1607.97
2020-12-05,Tasmania,Seniors,Morning,32.0,275.2
2020-12-05,Northern Territory,Kids,Morning,20.0,566.8
2020-12-05,Northern Territory,Women,Evening,36.0,1803.96
2020-12-05,Northern Territory,Men,Evening,40.0,998.4
2020-12-05,Northern Territory,Seniors,Morning,24.0,992.64
2020-12-05,Australian Capital Territory,Kids,Night,63.0,2223.9
2020-12-05,Australian Capital Territory,Women,Afternoon,64.0,1943.04
2020-12-05,Australian Capital Territory,Men,Morning,13.0,788.45
2020-12-05,Australian Capital Territory,Seniors,Morning,35.0,1655.85
2020-12-06,New South Wales,Kids,Afternoon,66.0,3043.26
2020-12-06,New South Wales,Women,Afternoon,253.0,16457.65
2020-12-06,New South Wales,Men,Afternoon,148.0,7342.28
2020-12-06,New South Wales,Seniors,Evening,52.0,2548.52
2020-12-06,Victoria,Kids,Evening,80.0,3676.0
2020-12-06,Victoria,Women,Evening,75.0,3007.5
2020-12-06,Victoria,Men,Night,173.0,7771.16
2020-12-06,Victoria,Seniors,Morning,126.0,4441.5
2020-12-06,Queensland,Kids,Evening,36.0,1804.68
2020-12-06,Queensland,Women,Night,96.0,6662.4
2020-12-06,Queensland,Men,Night,99.0,2883.87
2020-12-06,Queensland,Seniors,Afternoon,75.0,4281.0
2020-12-06,South Australia,Kids,Afternoon,61.0,2432.68
2020-12-06,South Australia,Women,Evening,103.0,
2020-12-06,South Australia,Men,Morning,70.0,2456.3
2020-12-06,South Australia,Seniors,Morning,51.0,2342.94
2020-12-06,Western Australia,Kids,Morning,50.0,2794.0
2020-12-06,Western Australia,Women,Night,94.0,4197.1
2020-12-06,Western Australia,Men,Night,107.0,4890.97
2020-12-06,Western Australia,Seniors,Night,73.0,2423.6
2020-12-06,Tasmania,Kids,Night,30.0,1374.9
2020-12-06,Tasmania,Women,Morning,49.0,1341.13
2020-12-06,Tasmania,Men,Morning,25.0,1544.25
2020-12-06,Tasmania,Seniors,Afternoon,26.0,805.22
2020-12-06,Northern Territory,Kids,Morning,15.0,432.6
2020-12-06,Northern Territory,Women,Night,15.0,853.8
2020-12-06,Northern Territory,Men,Night,27.0,991.98
2020-12-06,Northern Territory,Seniors,Evening,23.0,908.27
2020-12-06,Australian Capital Territory,Kids,Morning,65.0,1571.05
2020-12-06,Australian Capital Territory,Women,Morning,78.0,
2020-12-06,Australian Capital Territory,Men,Afternoon,37.0,1930.66
2020-12-06,Australian Capital Territory,Seniors,Afternoon,31.0,1171.18
2020-12-07,New South Wales,Kids,Night,163.0,7667.52
2020-12-07,New South Wales,Women,Evening,187.0,9684.73
2020-12-07,New South Wales,Men,Morning,76.0,3553.0
2020-12-07,New South Wales,Seniors,Morning,136.0,2902.24
2020-12-07,Victoria,Kids,Evening,67.0,2804.62
2020-12-07,Victoria,Women,Morning,100.0,4614.0
2020-12-07,Victoria,Men,Afternoon,105.0,3304.35
2020-12-07,Victoria,Seniors,Evening,62.0,2650.5
2020-12-07,Queensland,Kids,Morning,49.0,1138.76
2020-12-07,Queensland,Women,Afternoon,94.0,6572.48
2020-12-07,Queensland,Men,Afternoon,93.0,4033.41
2020-12-07,Queensland,Seniors,Night,72.0,1385.28
2020-12-07,South Australia,Kids,Morning,62.0,2767.68
2020-12-07,South Australia,Women,Evening,68.0,5044.92
2020-12-07,South Australia,Men,Afternoon,43.0,2768.77
2020-12-07,South Australia,Seniors,Afternoon,50.0,1638.5
2020-12-07,Western Australia,Kids,Night,67.0,2635.78
2020-12-07,Western Australia,Women,Evening,133.0,5546.1
2020-12-07,Western Australia,Men,Night,63.0,3980.34
2020-12-07,Western Australia,Seniors,Afternoon,49.0,2187.85
2020-12-07,Tasmania,Kids,Morning,47.0,1699.52
2020-12-07,Tasmania,Women,Evening,54.0,2187.0
2020-12-07,Tasmania,Men,Morning,47.0,2450.11
2020-12-07,Tasmania,Seniors,Morning,31.0,923.8
2020-12-07,Northern Territory,Kids,Night,13.0,597.22
2020-12-07,Northern Territory,Women,Afternoon,14.0,749.7
2020-12-07,Northern Territory,Men,Morning,42.0,2185.26
2020-12-07,Northern Territory,Seniors,Evening,38.0,1741.92
2020-12-07,Australian Capital Territory,Kids,Night,32.0,1305.28
2020-12-07,Australian Capital Territory,Women,Evening,57.0,1927.74
2020-12-07,Australian Capital Territory,Men,Morning,35.0,1473.5
2020-12-07,Australian Capital Territory,Seniors,Evening,14.0,510.44
2020-12-08,New South Wales,Kids,Night,104.0,2332.72
2020-12-08,New South Wales,Women,Night,182.0,12679.94
2020-12-08,New South Wales,Men,Afternoon,146.0,6602.12
2020-12-08,New South Wales,Seniors,Evening,,4976.01
2020-12-08,Victoria,Kids,Night,108.0,3411.72
2020-12-08,Victoria,Women,Night,154.0,11881.1
2020-12-08,Victoria,Men,Afternoon,99.0,7641.81
2020-12-08,Victoria,Seniors,Night,74.0,2686.94
2020-12-08,Queensland,Kids,Morning,64.0,2746.24
2020-12-08,Queensland,Women,Evening,55.0,2748.9
2020-12-08,Queensland,Men,Afternoon,66.0,3385.14
2020-12-08,Queensland,Seniors,Morning,93.0,3924.6
2020-12-08,South Australia,Kids,Morning,15.0,938.25
2020-12-08,South Australia,Women,Evening,84.0,3896.76
2020-12-08,South Australia,Men,Afternoon,69.0,3576.27
2020-12-08,South Australia,Seniors,Night,38.0,1440.2
2020-12-08,Western Australia,Kids,Afternoon,55.0,1987.15
2020-12-08,Western Australia,Women,Night,77.0,2783.55
2020-12-08,Western Australia,Men,Evening,86.0,4921.78
2020-12-08,Western Australia,Seniors,Evening,69.0,3027.03
2020-12-08,Tasmania,Kids,Morning,34.0,1181.5
2020-12-08,Tasmania,Women,Morning,56.0,2089.92
2020-12-08,Tasmania,Men,Morning,28.0,1029.56
2020-12-08,Tasmania,Seniors,Evening,37.0,1666.85
2020-12-08,Northern Territory,Kids,Night,30.0,1562.4
2020-12-08,Northern Territory,Women,Evening,28.0,1790.32
2020-12-08,Northern Territory,Men,Evening,31.0,1881.08
2020-12-08,Northern Territory,Seniors,Morning,23.0,742.9
2020-12-08,Australian Capital Territory,Kids,Afternoon,47.0,2348.12
2020-12-08,Australian Capital Territory,Women,Morning,46.0,2647.3
2020-12-08,Australian Capital Territory,Men,Afternoon,33.0,545.49
2020-12-08,Australian Capital Territory,Seniors,Night,38.0,1590.3
2020-12-09,New South Wales,Kids,Night,121.0,2352.24
2020-12-09,New South Wales,Women,Night,145.0,3464.05
2020-12-09,New South Wales,Men,Morning,194.0,6821.04
2020-12-09,New South Wales,Seniors,Morning,137.0,6175.96
2020-12-09,Victoria,Kids,Morning,72.0,2035.44
2020-12-09,Victoria,Women,Evening,158.0,7162.14
2020-12-09,Victoria,Men,Morning,124.0,5348.12
2020-12-09,Victoria,Seniors,Evening,40.0,583.6
2020-12-09,Queensland,Kids,Night,86.0,2961.84
2020-12-09,Queensland,Women,Morning,97.0,6727.92
2020-12-09,Queensland,Men,Evening,133.0,6104.7
2020-12-09,Queensland,Seniors,Night,64.0,2611.2
2020-12-09,South Australia,Kids,Night,32.0,1373.12
2020-12-09,South Australia,Women,Morning,90.0,6219.9
2020-12-09,South Australia,Men,Afternoon,27.0,1065.15
2020-12-09,South Australia,Seniors,Afternoon,35.0,1293.6
2020-12-09,Western Australia,Kids,Night,77.0,4362.82
2020-12-09,Western Australia,Women,Afternoon,83.0,4211.42
2020-12-09,Western Australia,Men,Afternoon,110.0,5875.1
2020-12-09,Western Australia,Seniors,Evening,82.0,3179.14
2020-12-09,Tasmania,Kids,Evening,20.0,522.0
2020-12-09,Tasmania,Women,Evening,24.0,1651.92
2020-12-09,Tasmania,Men,Night,52.0,3843.32
2020-12-09,Tasmania,Seniors,Afternoon,35.0,1650.6
2020-12-09,Northern Territory,Kids,Morning,22.0,616.22
2020-12-09,Northern Territory,Women,Afternoon,48.0,3120.96
2020-12-09,Northern Territory,Men,Night,34.0,1856.74
2020-12-09,Northern Territory,Seniors,Evening,26.0,1256.32
2020-12-09,Australian Capital Territory,Kids,Night,56.0,2597.28
2020-12-09,Australian Capital Territory,Women,Evening,73.0,4855.96
2020-12-09,Australian Capital Territory,Men,Night,42.0,2498.58
2020-12-09,Australian Capital Territory,Seniors,Morning,20.0,922.4
2020-12-10,New South Wales,Kids,Evening,72.0,3138.48
2020-12-10,New South Wales,Women,Evening,121.0,8122.73
2020-12-10,New South Wales,Men,Afternoon,136.0,3869.2
2020-12-10,New South Wales,Seniors,Night,112.0,3410.4
2020-12-10,Victoria,Kids,Afternoon,125.0,5063.75
2020-12-10,Victoria,Women,Night,159.0,6926.04
2020-12-10,Victoria,Men,Morning,99.0,4301.55
2020-12-10,Victoria,Seniors,Afternoon,110.0,5731.0
2020-12-10,Queensland,Kids,Evening,61.0,3179.93
2020-12-10,Queensland,Women,Morning,40.0,1594.8
2020-12-10,Queensland,Men,Night,70.0,2215.5
2020-12-10,Queensland,Seniors,Evening,37.0,1478.52
2020-12-10,South Australia,Kids,Night,50.0,2230.0
2020-12-10,South Australia,Women,Evening,94.0,5888.16
2020-12-10,South Australia,Men,Night,79.0,3837.82
2020-12-10,South Australia,Seniors,Evening,30.0,1384.8
2020-12-10,Western Australia,Kids,Night,55.0,1672.0
2020-12-10,Western Australia,Women,Afternoon,92.0,4071.92
2020-12-10,Western Australia,Men,Evening,72.0,3890.88
2020-12-10,Western Australia,Seniors,Evening,66.0,1807.08
2020-12-10,Tasmania,Kids,Afternoon,26.0,1354.6
2020-12-10,Tasmania,Women,Night,52.0,4725.24
2020-12-10,Tasmania,Men,Evening,52.0,3359.2
2020-12-10,Tasmania,Seniors,Afternoon,16.0,693.28
2020-12-10,Northern Territory,Kids,Night,26.0,898.3
2020-12-10,Northern Territory,Women,Evening,40.0,2930.0
2020-12-10,Northern Territory,Men,Evening,37.0,1402.3
2020-12-10,Northern Territory,Seniors,Night,29.0,866.52
2020-12-10,Australian Capital Territory,Kids,Afternoon,43.0,1600.46
2020-12-10,Australian Capital Territory,Women,Evening,54.0,3804.3
2020-12-10,Australian Capital Territory,Men,Night,34.0,2556.12
2020-12-10,Australian Capital Territory,Seniors,Evening,16.0,484.16
2020-12-11,New South Wales,Kids,Night,124.0,5804.44
2020-12-11,New South Wales,Women,Evening,157.0,9043.2
2020-12-11,New South Wales,Men,Morning,154.0,7153.3
2020-12-11,New South Wales,Seniors,Afternoon,141.0,6212.46
2020-12-11,Victoria,Kids,Afternoon,124.0,3728.68
2020-12-11,Victoria,Women,Morning,139.0,7479.59
2020-12-11,Victoria,Men,Night,84.0,4557.0
2020-12-11,Victoria,Seniors,Afternoon,73.0,3087.17
2020-12-11,Queensland,Kids,Night,54.0,3189.78
2020-12-11,Queensland,Women,Evening,85.0,5263.2
2020-12-11,Queensland,Men,Morning,122.0,5120.34
2020-12-11,Queensland,Seniors,Night,90.0,2178.0
2020-12-11,South Australia,Kids,Night,77.0,3130.05
2020-12-11,South Australia,Women,Afternoon,64.0,3445.12
2020-12-11,South Australia,Men,Evening,82.0,3426.78
2020-12-11,South Australia,Seniors,Afternoon,37.0,1253.19
2020-12-11,Western Australia,Kids,Evening,43.0,2586.88
2020-12-11,Western Australia,Women,Afternoon,80.0,5717.6
2020-12-11,Western Australia,Men,Night,87.0,3175.5
2020-12-11,Western Australia,Seniors,Night,59.0,2568.27
2020-12-11,Tasmania,Kids,Morning,29.0,1548.31
2020-12-11,Tasmania,Women,Night,59.0,4297.56
2020-12-11,Tasmania,Men,Night,33.0,1163.25
2020-12-11,Tasmania,Seniors,Night,22.0,833.36
2020-12-11,Northern Territory,Kids,Night,31.0,528.55
2020-12-11,Northern Territory,Women,Morning,38.0,2316.86
2020-12-11,Northern Territory,Men,Evening,30.0,1996.2
2020-12-11,Northern Territory,Seniors,Morning,27.0,1311.66
2020-12-11,Australian Capital Territory,Kids,Morning,37.0,1872.94
2020-12-11,Australian Capital Territory,Women,Afternoon,87.0,6869.52
2020-12-11,Australian Capital Territory,Men,Evening,33.0,1522.95
2020-12-11,Australian Capital Territory,Seniors,Afternoon,32.0,1302.4
2020-12-12,New South Wales,Kids,Morning,135.0,4244.4
2020-12-12,New South Wales,Women,Night,165.0,4453.35
2020-12-12,New South Wales,Men,Evening,196.0,8377.04
2020-12-12,New South Wales,Seniors,Night,101.0,3336.03
2020-12-12,Victoria,Kids,Morning,133.0,1310.05
2020-12-12,Victoria,Women,Morning,142.0,8072.7
2020-12-12,Victoria,Men,Morning,,7518.16
2020-12-12,Victoria,Seniors,Evening,64.0,2778.24
2020-12-12,Queensland,Kids,Afternoon,89.0,4816.68
2020-12-12,Queensland,Women,Afternoon,93.0,4377.51
2020-12-12,Queensland,Men,Night,131.0,7219.41
2020-12-12,Queensland,Seniors,Evening,38.0,1171.16
2020-12-12,South Australia,Kids,Night,60.0,2973.0
2020-12-12,South Australia,Women,Night,62.0,808.48
2020-12-12,South Australia,Men,Afternoon,76.0,2537.64
2020-12-12,South Australia,Seniors,Evening,18.0,158.58
2020-12-12,Western Australia,Kids,Morning,83.0,3476.87
2020-12-12,Western Australia,Women,Night,90.0,7215.3
2020-12-12,Western Australia,Men,Morning,98.0,6942.32
2020-12-12,Western Australia,Seniors,Evening,34.0,1212.78
